id,ts,sensor,reading,quality,label
9319,1702094469,s9,2.7207,OK,1
9320,1775915904,s19,-0.0116,good,0
9321,1722617765,s27,2.579,OK,0
9322,1719892658,s12,,OK,1
9323,2026-01-13,s4,1.0386,BAD,0
9324,1751602429,s40,2.3048,OK,0
9325,1707093131,s17,-5.2583,BAD,2
9326,2026-06-14,s1,0.7059,ok,0
9327,2026-03-12,s32,2.8651,good,1
9328,2026-06-13,s23,6.0527,OK,1
9329,1709547899,s7,2.2098,ok,1
9330,1746582069,s36,1.9633,,0
9331,2026-01-16,s27,-3.4416,good,2
9332,1768592265,s18,0.2764,OK,0
9333,1749782816,s40,7.4051,OK,1
9334,1736842238,s2,3.2213,OK,0
9335,2026-01-18,s35,3.0628,ok,1
9336,2026-08-15,s24,3.8047,OK,1
9337,2026-09-18,s26,0.609,good,0
9338,1730582005,s27,-0.7463,BAD,0
9339,2026-06-11,s20,-0.2638,,0
9340,1732584951,s9,2.1445,BAD,1
9341,2026-02-12,s26,7.2691,OK,1
9342,2026-08-13,s11,4.6832,BAD,1
9343,1744719935,s21,7.017,ok,1
9344,2026-09-15,s33,6.2682,good,1
9345,2026-02-17,s16,-0.936,,0
9346,2026-09-18,s34,5.3101,ok,1
9347,2026-08-18,s3,-2.2611,OK,2
9348,1770815440,s24,5.0862,ok,1
9349,1775667483,s36,-1.0953,ok,0
9350,2026-02-17,s11,1.7933,ok,0
9351,2026-02-10,s23,4.486,good,1
9352,1784708352,s39,1.3869,ok,0
9353,2026-07-15,s11,-0.9702,OK,0
9354,2026-09-13,s25,0.7359,BAD,0
9355,2026-02-14,s20,1.243,BAD,0
9356,2026-05-14,s18,1.5659,OK,0
9357,2026-02-14,s18,,BAD,2
9358,1714062700,s31,1.2241,ok,0
9359,2026-06-11,s17,2.516,BAD,0
9360,1781366237,s12,-1.3984,BAD,2
9361,1743795889,s38,5.1683,OK,1
9362,2026-03-11,s19,0.9037,OK,0
9363,1708497261,s18,3.9075,good,0
9364,2026-08-18,s37,3.7458,BAD,0
9365,2026-02-11,s13,2.5161,,1
9366,1774954992,s18,-0.6186,OK,0
9367,1744417448,s35,4.5588,BAD,1
9368,2026-06-13,s1,-3.9883,OK,2
9369,1702108560,s16,3.6429,,1
9370,2026-01-17,s2,6.007,ok,1
9371,1753623602,s14,-4.6905,BAD,2
9372,1780627584,s28,2.4837,BAD,1
9373,1764728695,s18,,BAD,2
9374,2026-04-18,s32,3.5329,ok,1
9375,2026-06-14,s30,-1.9292,,2
9376,1732168572,s21,0.8671,ok,0
9377,2026-07-16,s15,-2.211,good,2
9378,1747790478,s25,6.5486,,1
9379,1735417087,s7,-6.764,good,2
9380,1700991013,s32,1.0416,,0
9381,2026-02-13,s14,-4.7986,ok,2
9382,1712616607,s16,2.0872,good,0
9383,2026-08-19,s3,0.4143,ok,0
9384,1714799050,s24,5.5063,,1
9385,2026-09-16,s40,0.4247,ok,2
9386,1753363691,s5,-1.5845,,2
9387,2026-02-18,s1,1.6714,OK,0
9388,2026-08-17,s29,-6.2497,OK,2
9389,1748811695,s3,0.7684,good,0
9390,2026-05-17,s25,3.3666,BAD,1
9391,1701876692,s14,-5.7769,,2
9392,1751747241,s1,1.9766,good,0
9393,2026-05-14,s11,6.2385,ok,1
9394,1726377445,s20,-5.0302,BAD,2
9395,1753157881,s20,-0.1461,,0
9396,1715387822,s11,-2.9488,good,2
9397,2026-02-14,s23,1.8473,,0
9398,1770029180,s20,4.998,good,1
9399,1756304393,s34,2.7296,OK,0
9400,2026-05-13,s39,,ok,2
9401,1783943476,s7,4.7511,OK,1
9402,1740986977,s26,-1.7407,OK,2
9403,1700002817,s27,4.2701,,1
9404,2026-05-13,s32,-0.1254,BAD,0
9405,2026-02-12,s3,1.2594,OK,0
9406,1703575974,s34,2.8625,good,0
9407,1714277312,s32,1.8128,OK,0
9408,1750615964,s39,-3.7675,ok,2
9409,1788733475,s24,4.3933,BAD,1
9410,1767226065,s11,3.432,ok,1
9411,1746405647,s10,2.7318,good,1
9412,2026-01-12,s38,-5.6512,OK,2
9413,2026-01-16,s16,7.6588,ok,1
9414,1725311410,s37,,OK,1
9415,1785969760,s18,2.7802,,1
9416,2026-09-12,s37,4.6846,good,1
9417,1742080764,s28,-5.0669,BAD,2
9418,1768061799,s38,,good,2
9419,1710632776,s25,2.1478,good,0
9420,1742919167,s27,5.5967,good,1
9421,1712148785,s38,0.4917,good,0
9422,1766201672,s24,-3.3145,OK,2
9423,2026-08-15,s1,-3.6403,ok,2
9424,2026-07-17,s24,3.8517,,0
9425,2026-08-18,s31,-2.6321,OK,2
9426,1720286615,s32,-2.6796,BAD,0
9427,1750441621,s36,-6.3379,OK,2
9428,1735838202,s20,-3.3954,BAD,2
9429,1769051458,s33,4.5886,BAD,1
9430,2026-08-15,s38,-3.2753,BAD,2
9431,1751983189,s18,3.1339,good,1
9432,2026-05-18,s38,-5.3471,,2
9433,2026-07-10,s20,-2.2087,OK,2
9434,1706668467,s1,6.1604,good,1
9435,2026-08-16,s29,1.1833,good,0
9436,2026-08-14,s11,6.0713,,1
9437,1716223014,s9,5.7473,,1
9438,1754550210,s23,0.1201,,0
9439,2026-09-18,s19,-2.3345,ok,2
9440,1750569239,s12,2.7525,,0
9441,2026-02-10,s9,-2.5872,BAD,2
9442,2026-07-15,s26,1.4254,,0
9443,2026-06-14,s17,-1.0501,OK,0
9444,1754300758,s16,-0.1992,,2
9445,2026-05-15,s8,5.0058,good,1
9446,2026-04-19,s5,5.1983,good,1
9447,2026-06-18,s35,-0.6212,BAD,2
9448,1755624990,s20,-2.9573,good,2
9449,2026-03-17,s30,-0.9143,,2
9450,2026-01-18,s18,-3.2098,OK,2
9451,2026-07-19,s18,0.7524,ok,0
9452,2026-09-18,s18,2.5171,OK,0
9453,2026-02-18,s28,-1.0518,BAD,0
9454,1737013708,s8,-3.2202,BAD,2
9455,1758966356,s3,-1.1391,BAD,0
9456,1739066760,s15,2.2694,,1
9457,1719030368,s25,0.3679,,2
9458,2026-05-14,s1,-0.147,ok,0
9459,2026-08-13,s9,-2.5752,BAD,2
9460,2026-07-12,s33,-1.8309,BAD,2
9461,2026-02-14,s33,-2.8549,ok,2
9462,1740443901,s33,5.7538,BAD,1
9463,1752416937,s6,4.7192,ok,1
9464,1718808179,s35,-7.0054,ok,2
9465,2026-07-16,s16,3.3455,,1
9466,1753101464,s29,-1.164,,0
9467,1763619364,s2,2.8987,OK,1
9468,2026-02-17,s26,6.8444,OK,1
9469,2026-07-18,s32,-0.3533,good,0
9470,2026-07-13,s32,1.7229,good,0
9471,2026-07-11,s27,-4.7037,good,2
9472,1713231314,s18,1.4368,,0
9473,1724061457,s29,-2.0766,BAD,2
9474,1750642697,s9,-0.4973,good,0
9475,1779707243,s31,5.5066,ok,1
9476,2026-07-13,s16,3.7207,good,1
9477,1764524629,s24,-3.2855,BAD,2
9478,2026-03-19,s5,0.3227,ok,0
9479,1787547534,s16,2.6857,good,0
9480,2026-08-12,s18,8.1833,ok,1
9481,1761941777,s26,6.5324,,1
9482,1740444478,s14,4.6236,BAD,1
9483,2026-03-15,s13,4.9895,BAD,1
9484,1733079620,s24,6.0117,OK,1
9485,2026-06-19,s31,-1.1847,OK,2
9486,2026-05-19,s34,5.6047,ok,1
9487,2026-09-17,s40,-5.5642,OK,2
9488,2026-04-19,s4,-2.4246,good,2
9489,2026-07-12,s39,,good,1
9490,1774974406,s33,4.8714,ok,1
9491,1777846138,s28,-1.0302,OK,2
9492,2026-03-13,s21,-6.089,good,2
9493,2026-04-12,s11,-1.3939,ok,2
9494,2026-03-10,s13,6.2743,good,1
9495,2026-09-12,s8,-1.6192,ok,2
9496,2026-01-19,s13,6.0788,ok,1
9497,2026-09-19,s23,-3.4954,good,2
9498,1742641010,s7,6.0721,BAD,1
9499,2026-09-17,s16,2.6921,ok,0
9500,1752889677,s16,-0.8661,OK,0
9501,2026-02-12,s6,-5.3859,ok,2
9502,1742755417,s24,-0.6396,good,0
9503,2026-02-16,s29,-7.8952,BAD,2
9504,1749201945,s2,-4.3479,BAD,2
9505,2026-07-18,s33,0.1385,ok,0
9506,1721544416,s6,2.6051,good,1
9507,2026-05-11,s8,-0.4908,OK,2
9508,2026-02-13,s35,-0.3307,,0
9509,1758727723,s25,,BAD,2
9510,1738176340,s17,-3.2124,,2
9511,2026-04-18,s40,,ok,2
9512,1771059527,s36,-4.4973,,2
9513,2026-09-11,s11,-1.3352,OK,0
9514,1773869886,s9,-5.7739,OK,2
9515,1778561520,s11,1.3698,OK,0
9516,1721152704,s26,4.5285,BAD,1
9517,2026-01-13,s16,2.312,,0
9518,2026-08-19,s32,-4.4038,,2
9519,2026-05-18,s23,2.8579,BAD,1
9520,2026-04-14,s11,5.4341,good,1
9521,1772491569,s14,-1.4327,BAD,2
9522,1733280323,s26,1.0751,BAD,0
9523,2026-05-11,s1,4.5772,BAD,1
9524,2026-03-16,s24,0.7416,OK,0
9525,2026-09-19,s36,6.6351,ok,1
9526,1783392762,s28,-1.8693,OK,0
9527,2026-05-16,s39,-0.4442,OK,0
9528,2026-08-14,s18,1.8918,OK,0
9529,2026-03-15,s28,-3.7083,OK,2
9530,1787412845,s28,-1.9333,ok,0
9531,1772488317,s13,-3.2543,OK,2
9532,2026-01-15,s29,4.171,ok,1
9533,2026-03-13,s40,-1.1546,BAD,2
9534,2026-08-19,s12,,good,2
9535,1719187478,s20,0.3356,OK,0
9536,2026-04-17,s39,-7.8589,,2
9537,1723408687,s28,-0.3705,OK,0
9538,2026-07-16,s37,2.7468,ok,0
9539,2026-01-15,s14,5.3158,OK,1
9540,2026-07-14,s21,3.5291,,1
9541,2026-01-15,s19,1.8105,BAD,0
9542,1712450520,s1,-4.1458,OK,2
9543,2026-09-16,s11,0.0357,,0
9544,1785984393,s37,2.3525,,0
9545,1745009543,s3,-1.1395,good,0
9546,1748505448,s22,1.0686,,0
9547,2026-08-15,s36,4.8141,,1
9548,1715989897,s9,0.324,ok,1
9549,1778399149,s8,0.8442,good,0
9550,2026-05-13,s40,-3.9654,,2
9551,2026-03-13,s37,-2.4071,BAD,2
9552,1768517316,s12,-4.8368,,2
9553,2026-03-12,s22,1.6966,,0
9554,2026-01-15,s30,-1.6284,good,2
9555,1750618564,s18,,,2
9556,1763242503,s27,2.6686,,0
9557,2026-07-10,s11,-0.211,,0
9558,1759557907,s16,1.9618,OK,0
9559,2026-09-13,s14,-1.4357,good,0
9560,2026-08-14,s32,-2.2634,BAD,2
9561,2026-06-12,s18,-1.6667,BAD,0
9562,1728438639,s35,-1.4194,good,2
9563,2026-04-12,s28,7.7272,good,1
9564,2026-02-16,s4,3.7647,,1
9565,2026-03-18,s13,-0.6333,,0
9566,1717533553,s9,4.1802,OK,1
9567,1717924078,s14,2.0576,good,1
9568,2026-09-11,s17,1.7775,,1
9569,1746733078,s1,-4.9665,OK,2
9570,2026-04-13,s21,4.1499,ok,0
9571,1759576159,s4,-0.0347,ok,0
9572,1743065455,s3,2.6435,BAD,0
9573,2026-07-16,s39,-0.5083,,2
9574,2026-09-11,s22,0.9441,good,0
9575,1764984826,s6,5.6854,good,1
9576,2026-09-15,s31,-3.6886,ok,2
9577,2026-02-17,s22,5.4953,good,1
9578,1753463828,s21,-4.5855,BAD,2
9579,1728166309,s4,0.1691,good,0
9580,1718245050,s4,4.0218,BAD,1
9581,2026-08-19,s11,3.2609,OK,1
9582,1778344230,s32,6.5033,,1
9583,2026-08-17,s35,-2.2247,BAD,2
9584,2026-01-18,s39,-0.1596,OK,0
9585,1707246032,s10,-1.8673,ok,2
9586,2026-09-13,s36,-4.4901,BAD,2
9587,2026-04-12,s16,-0.8315,ok,2
9588,2026-02-12,s40,7.277,OK,1
9589,2026-02-19,s30,2.5779,good,1
9590,2026-06-10,s27,2.5182,,0
9591,1746060483,s40,4.9186,,1
9592,2026-06-17,s15,-4.5785,BAD,2
9593,2026-03-18,s40,-1.4608,,2
9594,1785691598,s37,3.4358,OK,1
9595,1775546680,s20,1.8945,ok,1
9596,1769940637,s31,0.3129,OK,0
9597,2026-01-18,s37,2.5632,OK,0
9598,1740738258,s12,-0.5762,OK,0
9599,1786612446,s30,1.183,BAD,0
9600,2026-08-17,s7,-7.5452,ok,2
9601,2026-05-11,s38,0.8402,OK,0
9602,1705676354,s3,-5.3649,OK,2
9603,1701397724,s7,-2.9622,OK,2
9604,1768009923,s8,2.4286,OK,0
9605,2026-08-13,s17,,good,1
9606,1717733829,s9,1.0099,,0
9607,2026-04-15,s23,-2.602,,2
9608,1783522609,s4,2.4572,good,1
9609,1745167259,s39,-2.7286,good,2
9610,2026-02-15,s25,-2.6989,BAD,2
9611,2026-04-12,s22,-0.0383,good,0
9612,1758721935,s37,-2.7865,,0
9613,2026-09-12,s27,5.6541,good,1
9614,1708245896,s17,4.3597,BAD,1
9615,2026-06-10,s31,5.1215,BAD,1
9616,2026-09-17,s9,1.9881,ok,1
9617,1716518718,s7,2.3031,ok,0
9618,1709189855,s9,-0.1606,,0
9619,1737587553,s32,4.647,OK,1
9620,1704125615,s2,2.6917,BAD,1
9621,2026-03-18,s40,-1.4148,BAD,2
9622,1785322764,s33,-1.7728,,0
9623,2026-03-11,s29,5.6446,good,1
9624,1762284949,s30,2.0981,OK,1
9625,2026-01-15,s17,-1.6916,ok,0
9626,1751815022,s29,-4.5114,good,2
9627,1772008013,s1,-5.2688,,2
9628,1711287428,s3,1.4449,ok,0
9629,1724745500,s11,-0.9261,BAD,2
9630,1769878664,s29,-2.9457,,2
9631,2026-09-17,s17,-0.0097,ok,0
9632,2026-03-12,s25,3.9289,good,1
9633,1719359602,s37,-7.0558,OK,2
9634,2026-05-14,s32,1.0287,good,0
9635,1785420891,s2,2.6945,,1
9636,2026-04-10,s34,5.0201,good,1
9637,2026-01-18,s6,4.1685,,0
9638,2026-06-16,s27,-0.3686,ok,0
9639,1773910242,s17,1.872,BAD,0
9640,1765329159,s31,3.0181,OK,0
9641,1720995800,s16,-0.1578,OK,0
9642,1702711749,s27,2.4593,OK,1
9643,2026-01-10,s39,-1.9383,ok,0
9644,2026-05-11,s29,2.4893,,0
9645,1746198067,s9,-3.0542,good,2
9646,2026-04-18,s31,-0.8241,,2
9647,1783740520,s22,4.3721,good,1
9648,1731556673,s17,-3.5452,,2
9649,2026-07-10,s12,-0.2276,ok,0
9650,2026-07-11,s24,0.754,good,0
9651,2026-01-15,s4,-3.7593,ok,2
9652,2026-03-12,s39,,OK,1
9653,2026-08-14,s20,0.4923,BAD,0
9654,2026-03-10,s25,-5.7955,,2
9655,1783828798,s35,-4.9204,OK,2
9656,1758538582,s37,-1.5342,ok,0
9657,1702247855,s24,3.0654,,1
9658,1723744139,s6,1.0093,BAD,1
9659,2026-07-10,s18,5.4379,BAD,1
9660,2026-03-13,s25,4.413,OK,1
9661,1712658103,s3,1.6968,OK,1
9662,1741756877,s24,-1.6541,,2
9663,1771833988,s7,-1.3953,ok,2
9664,2026-01-10,s40,7.0937,BAD,1
9665,1727070879,s4,1.6976,good,0
9666,1713258562,s35,-3.9262,BAD,2
9667,2026-04-13,s10,4.4386,BAD,0
9668,2026-07-11,s15,4.8187,ok,1
9669,2026-02-11,s32,-4.942,good,2
9670,1788747298,s14,6.1558,,1
9671,2026-01-12,s30,2.6828,OK,0
9672,1721598597,s27,1.9738,BAD,0
9673,2026-06-11,s4,-4.4969,ok,2
9674,1773462477,s17,3.7587,,1
9675,2026-09-16,s39,1.0648,ok,0
9676,1725935312,s37,0.8432,good,2
9677,2026-05-18,s16,2.3126,,1
9678,1744972578,s40,-2.1997,,2
9679,1762317657,s32,4.8692,ok,1
9680,1755292657,s4,3.6606,ok,1
9681,2026-03-13,s36,1.5063,BAD,0
9682,2026-02-11,s9,3.9194,OK,1
9683,1731284743,s38,-5.3642,OK,2
9684,2026-02-12,s37,-1.8715,ok,0
9685,1754481968,s29,-2.6368,,2
9686,1737664229,s19,1.1262,,2
9687,2026-05-19,s14,0.1474,,1
9688,1712613346,s26,2.3098,,1
9689,2026-01-19,s15,0.2897,,0
9690,1726230166,s1,-4.2207,OK,2
9691,2026-03-14,s34,1.7073,,1
9692,1746517323,s33,8.0343,BAD,1
9693,2026-08-19,s14,1.095,OK,2
9694,2026-03-11,s8,2.3336,good,0
9695,1728566614,s29,-1.5764,ok,0
9696,1752761356,s10,0.5664,good,0
9697,2026-09-17,s21,-3.9439,BAD,2
9698,1712603507,s22,5.0774,OK,0
9699,1747593479,s38,7.6683,ok,1
9700,2026-08-18,s30,1.7875,,0
9701,1718947439,s36,-2.3188,,2
9702,2026-05-16,s32,4.7173,good,1
9703,2026-07-13,s5,-3.1184,good,2
9704,1743894968,s15,-6.1414,good,2
9705,1758483623,s10,,,2
9706,1766551463,s22,4.9326,,1
9707,1704866209,s17,-1.859,OK,2
9708,2026-07-11,s34,5.9858,BAD,1
9709,1701966300,s22,2.9974,OK,0
9710,2026-08-14,s24,1.585,,0
9711,2026-05-18,s27,6.0561,good,0
9712,2026-07-17,s34,1.8018,OK,1
9713,1788429593,s26,5.4925,good,1
9714,2026-08-11,s23,0.627,good,0
9715,2026-08-14,s18,-0.2319,,0
9716,2026-02-10,s25,-3.2989,,2
9717,1762494224,s13,-2.2534,ok,2
9718,2026-04-15,s12,-5.6017,ok,2
9719,2026-06-18,s19,-1.7377,,2
9720,2026-05-14,s37,0.5496,OK,2
9721,1751169165,s7,0.5273,ok,0
9722,2026-07-14,s9,-1.5925,,2
9723,1760377203,s23,4.9802,OK,1
9724,2026-05-19,s13,2.247,OK,0
9725,1715003562,s11,2.0116,OK,1
9726,1717633608,s36,5.4567,ok,0
9727,2026-02-19,s9,2.2446,good,0
9728,1777426366,s6,3.2035,OK,0
9729,1722079848,s32,-1.9335,,0
9730,1780096868,s35,-1.9751,OK,2
9731,2026-05-10,s3,4.8507,BAD,1
9732,1751296226,s32,-1.1549,good,2
9733,1745974053,s12,0.8924,good,0
9734,2026-01-14,s37,-3.7947,BAD,2
9735,2026-04-15,s33,-0.7169,good,2
9736,1764277336,s7,-0.723,,0
9737,1780795696,s2,0.6009,BAD,2
9738,2026-02-16,s22,-3.5462,ok,2
9739,1730667971,s32,5.3998,BAD,1
9740,2026-01-17,s25,1.7256,BAD,0
9741,2026-04-19,s26,3.3231,OK,1
9742,1728326950,s26,2.0489,,1
9743,2026-09-18,s12,-7.24,ok,2
9744,1782052135,s3,-1.314,ok,2
9745,1766846253,s6,3.6361,BAD,1
9746,1704251824,s36,-0.1573,BAD,0
9747,2026-06-18,s10,-4.8989,,2
9748,2026-02-11,s30,1.9408,good,0
9749,2026-09-19,s4,-2.1953,,2
9750,1776216109,s22,2.7164,BAD,1
9751,1772151881,s36,-1.1388,OK,0
9752,1765933010,s35,2.7575,good,0
9753,2026-05-12,s3,4.4586,BAD,1
9754,2026-05-17,s31,2.7248,ok,0
9755,2026-05-12,s10,-3.3421,BAD,2
9756,2026-03-11,s3,-3.9185,,2
9757,1736241288,s15,4.6436,good,1
9758,1731065450,s25,4.7988,,0
9759,2026-05-15,s21,-2.9469,BAD,0
9760,1707141674,s23,8.4893,BAD,1
9761,1763144101,s30,0.6857,good,0
9762,1754934712,s26,6.3843,good,1
9763,2026-09-17,s3,1.595,ok,0
9764,1776670219,s25,-3.4213,,2
9765,2026-06-17,s15,-1.4793,ok,2
9766,2026-08-15,s37,-2.1728,good,0
9767,2026-06-19,s34,6.2606,ok,1
9768,2026-03-17,s6,1.0604,BAD,1
9769,2026-01-14,s40,-1.3476,OK,2
9770,1721642820,s20,0.6994,BAD,0
9771,2026-03-18,s15,3.2688,,1
9772,2026-01-17,s24,3.8615,ok,1
9773,2026-01-19,s1,0.4242,OK,2
9774,1779690795,s40,-2.0553,,2
9775,1715195857,s9,-3.4305,BAD,2
9776,2026-01-15,s35,-2.6643,ok,2
9777,1775658889,s25,5.9846,good,1
9778,2026-07-18,s29,0.5407,BAD,0
9779,1744948397,s24,-3.0676,BAD,2
9780,1764950868,s34,-3.2586,OK,2
9781,2026-04-15,s15,-0.5867,ok,0
9782,2026-05-15,s9,8.4998,,1
9783,1787118113,s36,-0.2037,OK,0
9784,1750428096,s39,0.59,BAD,0
9785,2026-07-13,s9,-2.6041,ok,2
9786,2026-04-10,s11,-2.4489,ok,2
9787,2026-09-15,s36,2.4558,good,1
9788,2026-09-15,s35,4.2548,good,1
9789,1774568604,s1,-3.4368,good,2
9790,2026-05-14,s20,-5.201,good,2
9791,1788071406,s18,,BAD,2
9792,1757287911,s27,-0.1528,good,2
9793,2026-05-10,s22,3.5439,good,1
9794,1713211722,s18,4.6992,ok,1
9795,2026-03-12,s15,0.3177,BAD,1
9796,1740701871,s12,0.8019,BAD,1
9797,2026-01-15,s12,1.0077,OK,0
9798,2026-01-10,s11,-2.9622,OK,2
9799,1711383347,s37,-1.1277,ok,2
9800,1768548166,s40,2.2729,ok,0
9801,2026-05-10,s34,5.5195,,1
9802,1755188641,s3,5.0432,OK,1
9803,2026-03-12,s39,-2.485,BAD,2
9804,2026-07-19,s2,1.5175,,0
9805,2026-08-15,s35,5.8974,ok,1
9806,1705229137,s20,3.243,OK,1
9807,1781542462,s37,1.2731,good,0
9808,2026-04-18,s5,4.1248,,0
9809,1769023438,s19,-3.4368,good,2
9810,2026-03-18,s15,-3.6843,,2
9811,1762138654,s6,1.9174,BAD,0
9812,2026-04-11,s7,4.1478,BAD,0
9813,1752903086,s30,3.3332,good,0
9814,1715237508,s8,6.154,good,1
9815,1709594541,s35,-6.4657,good,2
9816,1712727930,s30,1.8274,good,1
9817,2026-04-15,s8,-1.8493,good,2
9818,2026-09-19,s10,3.8451,,1
9819,2026-09-15,s8,-3.5345,,2
9820,1708218183,s23,,ok,1
9821,2026-09-15,s18,-0.4316,BAD,0
9822,1753513414,s40,,good,1
9823,2026-04-15,s22,5.4169,,1
9824,2026-04-18,s7,-2.3479,,2
9825,2026-07-16,s22,4.3354,BAD,1
9826,1744604172,s4,-5.2927,BAD,2
9827,2026-01-14,s1,-0.8189,,0
9828,1775424891,s37,1.655,good,1
9829,1736011941,s34,1.2323,good,0
9830,1703123689,s39,-0.0485,OK,0
9831,2026-05-16,s34,-3.3897,,2
9832,2026-04-13,s26,-0.5381,OK,0
9833,1730774536,s8,-0.7726,good,0
9834,1770145119,s39,-0.4301,,0
9835,1713877344,s34,3.2279,good,1
9836,1760653462,s34,-6.5674,good,2
9837,1737877786,s37,-3.9436,good,2
9838,2026-08-10,s29,-4.8793,good,2
9839,1748134874,s27,2.7632,good,1
9840,2026-09-10,s27,4.3652,BAD,1
9841,2026-05-19,s26,3.5462,,0
9842,2026-08-10,s36,1.7509,OK,0
9843,2026-09-14,s37,8.1491,BAD,1
9844,1781227669,s8,0.0742,OK,0
9845,2026-07-10,s40,1.5572,good,0
9846,1746209170,s22,3.9382,BAD,1
9847,2026-07-17,s30,4.2206,good,1
9848,2026-02-17,s20,3.4691,,1
9849,2026-05-19,s39,2.2895,BAD,1
9850,2026-01-13,s36,-2.8546,ok,0
9851,1772167909,s3,3.6719,good,1
9852,2026-04-10,s35,0.4525,ok,0
9853,1727439931,s33,2.7545,OK,0
9854,2026-09-17,s40,1.7347,ok,0
9855,1701151116,s3,4.6682,good,1
9856,2026-06-14,s28,4.3833,good,0
9857,2026-07-13,s23,4.447,OK,1
9858,1789564194,s14,2.9266,OK,1
9859,2026-05-18,s21,-5.8523,BAD,2
9860,2026-04-15,s33,4.0828,OK,0
9861,1763019809,s4,1.784,BAD,0
9862,1718736742,s7,-1.2635,BAD,2
9863,2026-03-14,s38,8.0119,ok,1
9864,1757208886,s7,-6.6976,good,2
9865,1723590795,s1,4.0051,good,0
9866,1726620323,s4,0.4923,ok,1
9867,1763949356,s35,1.2635,BAD,0
9868,1782444855,s19,-0.2959,ok,0
9869,2026-02-14,s26,-0.8713,ok,0
9870,2026-07-10,s24,3.0775,OK,0
9871,1771997424,s21,-3.7581,OK,0
9872,2026-06-12,s37,5.1411,BAD,1
9873,1778340484,s24,4.5547,OK,1
9874,2026-06-13,s4,1.4668,ok,0
9875,1719973886,s25,-5.129,,2
9876,2026-09-16,s5,-0.3885,BAD,0
9877,1706702761,s11,,BAD,1
9878,1716705471,s38,3.1884,BAD,0
9879,2026-03-19,s39,-4.5002,good,2
9880,2026-01-14,s21,-2.9764,OK,0
9881,1721965094,s29,5.6478,,1
9882,2026-02-17,s4,5.7041,,1
9883,2026-06-10,s26,-1.602,good,2
9884,2026-06-13,s29,3.8925,OK,1
9885,2026-04-18,s40,-0.8168,OK,0
9886,1723884107,s30,-2.693,BAD,2
9887,2026-04-18,s22,3.0621,,0
9888,2026-06-14,s40,1.3652,BAD,0
9889,2026-07-17,s30,7.818,ok,1
9890,1702142901,s19,-2.4109,OK,0
9891,1746822168,s2,-6.5118,OK,2
9892,2026-04-18,s14,-4.3559,ok,2
9893,2026-06-10,s8,2.8189,OK,0
9894,2026-08-10,s2,4.5032,ok,1
9895,1723596811,s3,5.5867,OK,1
9896,1765467097,s19,5.8212,good,1
9897,2026-09-13,s12,2.5656,BAD,1
9898,2026-08-12,s29,0.4706,OK,0
9899,1703166687,s32,-4.6479,OK,2
9900,1701469055,s6,2.9333,,1
9901,2026-02-19,s16,-1.5351,good,2
9902,2026-07-16,s20,0.1957,OK,0
9903,2026-05-15,s6,3.2308,good,0
9904,2026-03-18,s17,-5.2988,BAD,2
9905,2026-07-15,s2,-2.6623,ok,2
9906,1785056051,s1,-3.7626,,0
9907,1720530440,s15,1.334,ok,2
9908,2026-02-11,s5,4.9198,BAD,1
9909,1789175455,s36,7.3194,OK,1
9910,2026-01-15,s26,-1.3643,BAD,2
9911,1771703835,s23,-5.5534,OK,2
9912,1750654991,s11,-0.007,ok,0
9913,1736236151,s19,-4.37,ok,2
9914,2026-01-18,s21,3.3337,BAD,1
9915,2026-08-15,s38,-3.5933,BAD,0
9916,1776161635,s39,2.9877,BAD,1
9917,2026-08-19,s2,4.707,BAD,0
9918,1770238837,s8,-2.4579,ok,0
9919,1731453861,s17,-5.2589,,2
9920,1752828830,s23,3.5487,ok,1
9921,2026-02-16,s14,-0.9337,good,0
9922,1773716433,s1,4.8296,good,1
9923,1774272586,s35,-1.5495,OK,2
9924,2026-09-19,s33,3.0403,good,0
9925,2026-07-13,s28,7.2706,,1
9926,2026-05-10,s39,-6.3866,ok,2
9927,1753418454,s36,,BAD,0
9928,1730680501,s40,-0.6023,,0
9929,2026-06-12,s37,1.8168,BAD,0
9930,2026-05-19,s3,,good,0
9931,1784658613,s40,3.3946,ok,1
9932,2026-09-15,s16,0.0563,good,0
9933,2026-02-15,s35,1.7081,OK,0
9934,1747168043,s40,5.481,OK,1
9935,1750421698,s1,-3.4825,OK,2
9936,2026-04-17,s5,-1.1786,BAD,0
9937,1718943201,s26,-0.4762,good,0
9938,1771010046,s38,2.7661,good,0
9939,1773444734,s13,-2.243,good,2
9940,1720577647,s23,-0.4859,,0
9941,1746192416,s9,3.1398,OK,1
9942,1743663044,s14,-0.471,,0
9943,1743225790,s27,3.2638,ok,1
9944,1745632191,s22,2.4709,ok,1
9945,2026-02-17,s10,-4.8613,,2
9946,1747452946,s23,-0.5256,BAD,2
9947,2026-04-11,s29,6.0027,BAD,1
9948,1788257832,s23,-5.4276,BAD,2
9949,2026-07-15,s24,-1.3226,,2
9950,1783198771,s4,4.0763,OK,1
9951,1702861716,s32,7.1391,,1
9952,1707474604,s36,0.2785,BAD,2
9953,1722967214,s9,-1.4906,OK,0
9954,2026-04-16,s16,-3.2812,good,2
9955,1776824154,s16,-0.4367,good,0
9956,2026-06-17,s15,4.4741,,1
9957,1762141766,s27,3.8827,OK,0
9958,1730705071,s10,7.9363,BAD,1
9959,1735096507,s35,3.9821,ok,1
